"_time",dest,host,user,Image,EventCode
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:10.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:10.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:10.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:10.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:09.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:09.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:09.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:09.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:09.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:09.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:09.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:09.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:08.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:08.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:05.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files\Windows Media Player\wmpnscfg.exe",1
"2017-03-27T16:40:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:40:02.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:59.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:57.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files\Windows Media Player\wmpnscfg.exe",1
"2017-03-27T16:39:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:54.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:53.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:53.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:52.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:52.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:52.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:51.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:51.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:46.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-27T16:39:39.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files\Windows Media Player\wmpnscfg.exe",1
"2017-03-27T16:39:37.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:34.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:33.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:33.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:33.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:32.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:32.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:24.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:19.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:18.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:18.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:18.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:17.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:14.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:14.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:13.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:13.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:13.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:13.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:02.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:14:00.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:13:57.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:13:50.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:13:50.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:13:50.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",1
"2017-03-24T03:13:50.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:13:49.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",1
"2017-03-24T03:13:40.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:13:39.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:13:21.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:13:21.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:13:20.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-03-24T03:13:20.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-24T03:13:20.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-03-24T03:13:09.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\aspnet_regiis.exe",1
"2017-03-24T03:13:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\aspnet_regiis.exe",1
"2017-03-24T03:13:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-24T03:13:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ServiceModelReg.exe",1
"2017-03-24T03:13:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelReg.exe",1
"2017-03-24T03:13:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-03-24T03:12:39.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\c9e9d05b6dc5a0d24f9d\Setup.exe",1
"2017-03-24T03:12:33.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\SoftwareDistribution\Download\Install\ndp45-kb3210139-x64.exe",1
"2017-03-24T03:12:29.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-24T03:12:26.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-03-24T03:12:15.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-03-24T03:12:15.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-24T03:11:52.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\1.3.32.7\GoogleCrashHandler64.exe",1
"2017-03-24T03:11:52.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\1.3.32.7\GoogleCrashHandler.exe",1
"2017-03-24T03:11:52.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-03-24T03:11:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-03-24T03:11:43.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-03-24T03:11:42.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-24T03:11:41.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-24T03:11:37.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Users\User\AppData\Local\Google\Chrome\User Data\SwReporter\17.94.0\software_reporter_tool.exe",1
"2017-03-24T03:11:36.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Users\User\AppData\Local\Google\Chrome\User Data\SwReporter\17.94.0\software_reporter_tool.exe",1
"2017-03-24T03:11:30.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\Windows Defender\MpCmdRun.exe",1
"2017-03-24T03:11:30.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\NETWORK SERVICE","C:\Program Files\Windows Defender\MpCmdRun.exe",1
"2017-03-24T03:11:30.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-24T03:11:30.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-24T03:11:29.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-24T03:11:29.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-24T03:11:28.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-24T03:11:28.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-24T03:11:22.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\servicing\TrustedInstaller.exe",1
"2017-03-24T03:11:21.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe",1
"2017-03-24T03:11:20.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\Windows Defender\MpCmdRun.exe",1
"2017-03-24T03:11:19.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files\Windows Media Player\wmpnscfg.exe",1
"2017-03-24T03:11:19.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files\Windows Media Player\wmpnscfg.exe",1
"2017-03-22T05:38:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-03-22T04:50:42.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-03-22T04:41:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-03-22T04:41:07.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-22T04:41:07.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-22T04:41:06.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
